Wavelength,Intensity
834.087,3363021.666666667
834.27,3403916.6666666665
834.454,3355055.0
834.637,3376701.6666666665
834.82,3348543.333333333
835.004,3398161.666666667
835.187,3321165.0
835.37,3368063.3333333335
835.553,3339163.333333333
835.737,3362629.9999999995
835.92,3309238.3333333335
836.103,3348648.333333333
836.286,3314751.6666666665
836.469,3318236.6666666665
836.653,3281488.3333333335
836.836,3318566.666666667
837.019,3263361.6666666665
837.202,3285530.0
837.385,3278205.0
837.568,3286516.6666666665
837.751,3239140.0
837.934,3239941.666666667
838.117,3203038.333333333
838.3,3244106.6666666665
838.483,3217298.3333333335
838.666,3219629.9999999995
838.849,3182431.6666666665
839.032,3202140.0
839.215,3175076.6666666665
839.398,3201465.0
839.581,3160474.9999999995
839.764,3185633.333333333
839.947,3178250.0
840.129,3182881.666666667
840.312,3183581.666666667
840.495,3177080.0
840.678,3168373.3333333335
840.861,3197556.6666666665
841.043,3150144.9999999995
841.226,3172155.0
841.409,3165928.333333333
841.592,3142816.666666667
841.774,3133250.0
841.957,3172148.333333333
842.14,3154701.6666666665
842.322,3161491.6666666665
842.505,3142786.666666667
842.687,3171250.0
842.87,3110118.333333333
843.053,3162178.333333333
843.235,3135400.0
843.418,3181974.9999999995
843.6,3126948.333333333
843.783,3156815.0
843.965,3115641.6666666665
844.148,3133168.333333333
844.33,3127371.6666666665
844.513,3113138.3333333335
844.695,3107715.0
844.878,3100581.666666667
845.06,3056106.6666666665
845.242,3086228.333333333
845.425,3055273.333333333
845.607,3071981.6666666665
845.789,3035036.666666667
845.972,3068340.0
846.154,3010968.3333333335
846.336,3039995.0
846.519,3008481.6666666665
846.701,3017136.6666666665
846.883,2981031.6666666665
847.065,3006703.3333333335
847.247,2981334.9999999995
847.43,3020673.3333333335
847.612,2984503.3333333335
847.794,3007065.0
847.976,2960923.3333333335
848.158,3020861.6666666665
848.34,2999561.6666666665
848.522,3013491.6666666665
848.704,2963503.3333333335
848.886,3003150.0
849.069,3001593.3333333335
849.251,2998453.3333333335
849.433,2987011.6666666665
849.615,3021953.3333333335
849.797,2984474.9999999995
849.978,3026595.0
850.16,2969938.3333333335
850.342,2997971.666666667
850.524,2976736.6666666665
850.706,3007941.666666667
850.888,2967358.3333333335
851.07,2987246.6666666665
851.252,2958636.6666666665
851.434,2980471.666666667
851.615,2937608.3333333335
851.797,2961958.3333333335
851.979,2929773.333333333
852.161,2941075.0
852.342,2912080.0
852.524,2915386.6666666665
852.706,2887459.9999999995
852.887,2914465.0
853.069,2892766.6666666665
853.251,2926538.333333333
853.432,2874295.0
853.614,2897989.9999999995
853.796,2899313.3333333335
853.977,2902038.333333333
854.159,2872895.0
854.34,2882053.333333333
854.522,2873680.0
854.703,2873213.333333333
854.885,2832444.9999999995
855.066,2876028.333333333
855.248,2858831.666666667
855.429,2838565.0
855.611,2832260.0
855.792,2845018.3333333335
855.974,2778300.0
856.155,2843011.6666666665
856.336,2775446.6666666665
856.518,2821763.3333333335
856.699,2778356.6666666665
856.881,2784423.3333333335
857.062,2762711.6666666665
857.243,2781709.9999999995
857.424,2767900.0
857.606,2776356.6666666665
857.787,2756260.0
857.968,2768220.0
858.149,2773599.9999999995
858.331,2739128.3333333335
858.512,2717963.3333333335
858.693,2742586.6666666665
858.874,2726973.3333333335
859.055,2705265.0
859.236,2694965.0
859.417,2709235.0
859.598,2684625.0
859.779,2698886.6666666665
859.961,2654841.6666666665
860.142,2687775.0
860.323,2638768.3333333335
860.504,2654305.0
860.685,2648366.6666666665
860.865,2643970.0
861.046,2612933.3333333335
861.227,2638385.0
861.408,2604085.0
861.589,2620753.3333333335
861.77,2568140.0
861.951,2602505.0
862.132,2572233.333333333
862.313,2597456.6666666665
862.493,2541705.0
862.674,2586656.6666666665
862.855,2535236.6666666665
863.036,2584138.3333333335
863.216,2553545.0
863.397,2587056.6666666665
863.578,2535833.3333333335
863.759,2592150.0
863.939,2556290.0
864.12,2586411.6666666665
864.301,2555286.6666666665
864.481,2559635.0
864.662,2557050.0
864.842,2569745.0
865.023,2565931.6666666665
865.204,2581393.3333333335
865.384,2556296.6666666665
865.565,2568225.0
865.745,2555183.3333333335
865.926,2579346.6666666665
866.106,2534195.0
866.287,2568348.3333333335
866.467,2533003.3333333335
866.648,2537640.0
866.828,2537390.0
867.008,2539130.0
867.189,2515815.0
867.369,2523971.6666666665
867.549,2520958.3333333335
867.73,2504031.6666666665
867.91,2496376.6666666665
868.09,2523968.333333333
868.271,2471561.666666667
868.451,2492935.0
868.631,2463001.6666666665
868.811,2482023.333333333
868.992,2457331.6666666665
869.172,2456351.6666666665
869.352,2450836.6666666665
869.532,2445405.0
869.712,2420161.6666666665
869.892,2444235.0
870.073,2407825.0
870.253,2405265.0
870.433,2389761.6666666665
870.613,2405251.6666666665
870.793,2371003.3333333335
870.973,2382560.0
871.153,2345221.6666666665
871.333,2363066.6666666665
871.513,2324906.6666666665
871.693,2329640.0
871.873,2320835.0
872.053,2330831.6666666665
872.233,2283656.6666666665
872.412,2287591.6666666665
872.592,2264586.6666666665
872.772,2271025.0
872.952,2263026.6666666665
873.132,2262671.6666666665
873.312,2242683.3333333335
873.492,2263815.0
873.671,2205910.0
873.851,2241985.0
874.031,2201966.6666666665
874.211,2226890.0
874.39,2211725.0
874.57,2211591.6666666665
874.75,2182255.0
874.929,2219231.6666666665
875.109,2197891.6666666665
875.289,2199953.333333333
875.468,2187115.0
875.648,2202195.0
875.827,2187348.3333333335
876.007,2195031.6666666665
876.186,2182218.333333333
876.366,2188498.333333333
876.545,2154430.0
876.725,2171183.3333333335
876.904,2165458.3333333335
877.084,2176831.6666666665
877.263,2139728.3333333335
877.443,2157570.0
877.622,2135025.0
877.802,2153778.3333333335
877.981,2114805.0
878.16,2147283.3333333335
878.34,2126510.0
878.519,2112261.6666666665
878.698,2112150.0
878.878,2124100.0
879.057,2111915.0
879.236,2117453.333333333
879.415,2109365.0
879.595,2118026.6666666665
879.774,2111000.0
879.953,2110593.333333333
880.132,2094441.6666666665
880.311,2097783.3333333335
880.49,2097601.6666666665
880.67,2108630.0
880.849,2090500.0
881.028,2110890.0
881.207,2087683.3333333333
881.386,2112593.333333333
881.565,2092546.6666666667
881.744,2094591.6666666665
881.923,2079325.0
882.102,2111831.6666666665
882.281,2082436.6666666667
882.46,2104525.0
882.639,2082375.0
882.818,2089806.6666666667
882.997,2057731.6666666665
883.176,2087386.6666666665
883.354,2075625.0
883.533,2061961.6666666667
883.712,2063305.0
883.891,2079886.6666666665
884.07,2062431.6666666667
884.249,2075189.9999999998
884.427,2048093.3333333333
884.606,2058431.6666666667
884.785,2042891.6666666667
884.964,2072486.6666666667
885.142,2040883.3333333333
885.321,2067088.3333333335
885.5,2043951.6666666665
885.678,2072378.3333333333
885.857,2049758.3333333333
886.036,2073225.0
886.214,2061759.9999999998
886.393,2069118.3333333333
886.571,2039700.0
886.75,2063428.3333333333
886.928,2049856.6666666665
887.107,2067776.6666666665
887.285,2043840.0
887.464,2061705.0
887.642,2042658.3333333335
887.821,2051683.3333333333
887.999,2042951.6666666665
888.178,2047165.0
888.356,2029333.3333333333
888.534,2048305.0
888.713,2026210.0
888.891,2023705.0
889.07,2015468.3333333333
889.248,2032049.9999999998
889.426,2006556.6666666667
889.604,2021568.3333333333
889.783,2001801.6666666665
889.961,2003460.0
890.139,1992790.0
890.317,1999046.6666666667
890.496,1984265.0
890.674,2011990.0
890.852,1987445.0
891.03,2002384.9999999998
891.208,1979008.3333333333
891.386,2009259.9999999998
891.564,1987229.9999999998
891.742,2004006.6666666667
891.921,1976178.3333333333
892.099,1997333.3333333333
892.277,1974280.0
892.455,1981581.6666666665
892.633,1974713.3333333335
892.811,1975566.6666666665
892.989,1960156.6666666667
893.167,1970873.3333333333
893.344,1947196.6666666667
893.522,1979601.6666666667
893.7,1957200.0
893.878,1973205.0
894.056,1943823.3333333335
894.234,1947418.3333333333
894.412,1947715.0
894.589,1964180.0
894.767,1928883.3333333333
894.945,1966713.3333333335
895.123,1938638.3333333333
895.301,1962791.6666666665
895.478,1944854.9999999998
895.656,1956600.0
895.834,1929648.3333333333
896.011,1937335.0
896.189,1950229.9999999998
896.367,1953538.3333333333
896.544,1935361.6666666667
896.722,1953646.6666666665
896.899,1942455.0
897.077,1938990.0
897.255,1937178.3333333333
897.432,1952408.3333333335
897.61,1943588.3333333335
897.787,1950776.6666666665
897.965,1927761.6666666665
898.142,1954869.9999999998
898.32,1945975.0
898.497,1945735.0
898.674,1925270.0
898.852,1936433.3333333333
899.029,1934448.3333333335
899.207,1935670.0
899.384,1919500.0
899.561,1935198.3333333335
899.739,1922928.3333333333
899.916,1943813.3333333333
900.093,1910226.6666666667
900.27,1926921.6666666667
900.448,1910473.3333333333
900.625,1920336.6666666667
900.802,1915854.9999999998
900.979,1914405.0
901.156,1898221.6666666665
901.334,1904780.0
901.511,1898133.3333333333
901.688,1910233.3333333333
901.865,1884788.3333333333
902.042,1913438.3333333333
902.219,1890706.6666666665
902.396,1893191.6666666665
902.573,1898950.0
902.75,1895468.3333333333
902.927,1879173.3333333335
903.104,1900478.3333333335
903.281,1887805.0
903.458,1887108.3333333333
903.635,1873688.3333333333
903.812,1878551.6666666665
903.989,1866366.6666666667
904.166,1867799.9999999998
904.343,1856515.0
904.52,1861498.3333333333
904.696,1840951.6666666665
904.873,1857983.3333333333
905.05,1844421.6666666667
905.227,1862478.3333333335
905.404,1858201.6666666665
905.58,1853055.0
905.757,1848805.0
905.934,1844255.0
906.111,1837988.3333333333
906.287,1848170.0
906.464,1830666.6666666667
906.641,1846674.9999999998
906.817,1820266.6666666667
906.994,1844545.0
907.17,1806828.3333333333
907.347,1821729.9999999998
907.524,1818645.0
907.7,1822416.6666666667
907.877,1812811.6666666667
908.053,1807651.6666666665
908.23,1801568.3333333333
908.406,1804646.6666666665
908.583,1805854.9999999998
908.759,1806651.6666666665
908.935,1780596.6666666665
909.112,1796865.0
909.288,1780891.6666666667
909.465,1803326.6666666665
909.641,1793799.9999999998
909.817,1801656.6666666667
909.994,1783791.6666666667
910.17,1786648.3333333333
910.346,1765841.6666666665
910.523,1773081.6666666665
910.699,1754448.3333333335
910.875,1777478.3333333335
911.051,1769091.6666666665
911.228,1765173.3333333335
911.404,1758793.3333333333
911.58,1764568.3333333333
911.756,1737133.3333333333
911.932,1753461.6666666667
912.108,1742671.6666666667
912.284,1743951.6666666665
912.46,1736766.6666666667
912.637,1751276.6666666665
912.813,1729688.3333333333
912.989,1743313.3333333333
913.165,1722435.0
913.341,1733443.3333333333
913.517,1722318.3333333333
913.693,1753621.6666666665
913.869,1717813.3333333333
914.044,1723773.3333333333
914.22,1716926.6666666665
914.396,1727238.3333333333
914.572,1714123.3333333333
914.748,1728428.3333333333
914.924,1703825.0
915.1,1724350.0
915.276,1710051.6666666665
915.451,1703378.3333333333
915.627,1708231.6666666665
915.803,1704729.9999999998
915.979,1691818.3333333333
916.154,1699814.9999999998
916.33,1695066.6666666665
916.506,1700365.0
916.681,1689715.0
916.857,1692080.0
917.033,1685470.0
917.208,1691210.0
917.384,1667573.3333333335
917.56,1680930.0
917.735,1666866.6666666667
917.911,1684011.6666666665
918.086,1671003.3333333333
918.262,1662361.6666666667
918.437,1647770.0
918.613,1668955.0
918.788,1642080.0
918.964,1656091.6666666665
919.139,1623476.6666666667
919.314,1634813.3333333333
919.49,1612555.0
919.665,1627136.6666666665
919.841,1602420.0
920.016,1607250.0
920.191,1589965.0
920.367,1600744.9999999998
920.542,1587068.3333333333
920.717,1588085.0
920.892,1587330.0
921.068,1600420.0
921.243,1578705.0
921.418,1581890.0
921.593,1576623.3333333333
921.769,1568970.0
921.944,1573353.3333333335
922.119,1575738.3333333333
922.294,1555658.3333333335
922.469,1568490.0
922.644,1567295.0
922.819,1566721.6666666665
922.994,1548033.3333333335
923.169,1557235.0
923.344,1551351.6666666667
923.519,1556716.6666666665
923.694,1530715.0
923.869,1558948.3333333335
924.044,1535131.6666666667
924.219,1545368.3333333333
924.394,1536295.0
924.569,1552831.6666666665
924.744,1532103.3333333335
924.919,1536271.6666666665
925.094,1529905.0
925.268,1531383.3333333333
925.443,1530650.0
925.618,1525576.6666666665
925.793,1517296.6666666667
925.968,1523700.0
926.142,1511635.0
926.317,1519729.9999999998
926.492,1508006.6666666667
926.666,1514915.0
926.841,1501171.6666666667
927.016,1507643.3333333335
927.19,1501581.6666666665
927.365,1507880.0
927.54,1490706.6666666665
927.714,1505015.0
927.889,1489256.6666666667
928.063,1502780.0
928.238,1483461.6666666667
928.412,1495090.0
928.587,1476835.0
928.761,1481603.3333333335
928.936,1461240.0
929.11,1468366.6666666667
929.285,1445478.3333333335
929.459,1465040.0
929.634,1444703.3333333333
929.808,1458158.3333333335
929.982,1440235.0
930.157,1435841.6666666665
930.331,1424513.3333333333
930.505,1436146.6666666665
930.68,1420621.6666666665
930.854,1425408.3333333335
931.028,1409143.3333333335
931.202,1415635.0
931.377,1399814.9999999998
931.551,1418416.6666666667
931.725,1380216.6666666665
931.899,1416325.0
932.073,1384343.3333333333
932.247,1395401.6666666665
932.422,1378536.6666666665
932.596,1386110.0
932.77,1370560.0
932.944,1392796.6666666667
933.118,1363975.0
933.292,1365173.3333333333
933.466,1358193.3333333333
933.64,1357216.6666666667
933.814,1354265.0
933.988,1361323.3333333333
934.162,1343768.3333333333
934.336,1351663.3333333333
934.51,1346035.0
934.683,1344780.0
934.857,1342611.6666666667
935.031,1349516.6666666667
935.205,1328645.0
935.379,1348128.3333333335
935.553,1337181.6666666667
935.726,1348998.3333333333
935.9,1329430.0
936.074,1332638.3333333333
936.248,1329205.0
936.421,1345063.3333333333
936.595,1315783.3333333333
936.769,1340366.6666666665
936.943,1324866.6666666665
937.116,1340068.3333333333
937.29,1314701.6666666667
937.463,1331495.0
937.637,1312950.0
937.811,1323033.3333333333
937.984,1310611.6666666667
938.158,1329893.3333333333
938.331,1310581.6666666665
938.505,1310728.3333333333
938.678,1304106.6666666667
938.852,1311640.0
939.025,1296075.0
939.199,1296146.6666666667
939.372,1277855.0
939.545,1292576.6666666667
939.719,1277698.3333333333
939.892,1276585.0
940.066,1269291.6666666667
940.239,1265116.6666666665
940.412,1262771.6666666667
940.586,1259970.0
940.759,1252391.6666666667
940.932,1254306.6666666667
941.105,1242708.3333333333
941.279,1235966.6666666667
941.452,1234998.3333333333
941.625,1234933.3333333333
941.798,1228191.6666666665
941.971,1230083.3333333333
942.144,1215323.3333333333
942.318,1218091.6666666667
942.491,1211013.3333333333
942.664,1211355.0
942.837,1202216.6666666667
943.01,1204261.6666666665
943.183,1188553.3333333333
943.356,1191468.3333333335
943.529,1183590.0
943.702,1191853.3333333333
943.875,1179478.3333333333
944.048,1195396.6666666667
944.221,1179785.0
944.394,1181840.0
944.567,1167445.0
944.74,1181290.0
944.912,1173460.0
945.085,1187986.6666666667
945.258,1174196.6666666667
945.431,1176801.6666666667
945.604,1164288.3333333333
945.776,1171661.6666666667
945.949,1180043.3333333333
946.122,1171558.3333333333
946.295,1161636.6666666665
946.467,1165790.0
946.64,1156230.0
946.813,1171975.0
946.985,1152856.6666666667
947.158,1162541.6666666667
947.331,1151625.0
947.503,1160591.6666666667
947.676,1140395.0
947.848,1160070.0
948.021,1135985.0
948.194,1143908.3333333333
948.366,1134160.0
948.539,1137600.0
948.711,1130391.6666666667
948.883,1127386.6666666665
949.056,1116928.3333333333
949.228,1122400.0
949.401,1107313.3333333333
949.573,1111935.0
949.746,1102355.0
949.918,1101538.3333333333
950.09,1093855.0
950.263,1084841.6666666667
950.435,1086533.3333333333
950.607,1077293.3333333333
950.779,1064300.0
950.952,1075253.3333333335
951.124,1063541.6666666667
951.296,1066658.3333333333
951.468,1051660.0
951.64,1057391.6666666667
951.813,1039576.6666666666
951.985,1044100.0
952.157,1038058.3333333334
952.329,1043475.0
952.501,1034785.0
952.673,1041536.6666666667
952.845,1029211.6666666667
953.017,1029684.9999999999
953.189,1017565.0
953.361,1031501.6666666666
953.533,1022923.3333333333
953.705,1025629.9999999999
953.877,1018395.0
954.049,1026671.6666666666
954.221,1015760.0
954.393,1019954.9999999999
954.565,1007295.0
954.737,1011998.3333333333
954.909,1002648.3333333334
955.08,1005208.3333333333
955.252,998736.6666666666
955.424,1003513.3333333333
955.596,991036.6666666667
955.768,995778.3333333334
955.939,985001.6666666666
956.111,993191.6666666666
956.283,979311.6666666666
956.454,982076.6666666666
956.626,978770.0
956.798,977535.0
956.969,969636.6666666666
957.141,975028.3333333334
957.313,960873.3333333333
957.484,967868.3333333334
957.656,969273.3333333334
957.827,959368.3333333334
957.999,955478.3333333333
958.17,956160.0
958.342,950763.3333333333
958.513,947586.6666666667
958.685,945518.3333333333
958.856,946926.6666666667
959.028,936083.3333333333
959.199,934748.3333333333
959.37,927943.3333333333
959.542,932946.6666666667
959.713,924225.0
959.884,932100.0
960.056,919965.0
960.227,928110.0
960.398,909401.6666666666
960.57,915843.3333333334
960.741,904903.3333333334
960.912,914160.0
961.083,898489.9999999999
961.254,897735.0
961.426,887706.6666666666
961.597,896861.6666666666
961.768,882478.3333333333
961.939,882843.3333333334
962.11,877766.6666666667
962.281,881973.3333333334
962.452,874033.3333333333
962.623,877016.6666666667
962.794,865809.9999999999
962.965,878706.6666666666
963.136,871251.6666666666
963.307,860629.9999999999
963.478,864844.9999999999
963.649,865243.3333333334
963.82,857281.6666666666
963.991,854983.3333333333
964.162,853716.6666666666
964.333,856208.3333333334
964.504,844436.6666666666
964.675,849256.6666666666
964.845,841504.9999999999
965.016,853086.6666666667
965.187,830096.6666666666
965.358,844016.6666666667
965.529,842951.6666666666
965.699,832643.3333333333
965.87,832531.6666666666
966.041,827721.6666666666
966.211,824629.9999999999
966.382,824011.6666666666
966.553,813386.6666666666
966.723,825670.0
966.894,811013.3333333333
967.065,819871.6666666666
967.235,811546.6666666666
967.406,816451.6666666666
967.576,805030.0
967.747,808351.6666666666
967.917,798575.0
968.088,807000.0
968.258,789434.9999999999
968.429,797649.9999999999
968.599,785653.3333333334
968.769,791715.0
968.94,779963.3333333333
969.11,780989.9999999999
969.281,769358.3333333333
969.451,773566.6666666666
969.621,765850.0
969.792,768573.3333333333
969.962,757161.6666666667
970.132,757268.3333333333
970.302,748704.9999999999
970.473,750145.0
970.643,742826.6666666666
970.813,741158.3333333333
970.983,734693.3333333333
971.153,734938.3333333334
971.324,729408.3333333333
971.494,729023.3333333334
971.664,717616.6666666666
971.834,725368.3333333334
972.004,710985.0
972.174,713848.3333333334
972.344,700881.6666666666
972.514,703485.0
972.684,694293.3333333334
972.854,697876.6666666667
973.024,687456.6666666666
973.194,695961.6666666667
973.364,681630.0
973.534,684730.0
973.704,672871.6666666666
973.874,678090.0
974.043,670816.6666666666
974.213,673015.0
974.383,664113.3333333333
974.553,662215.0
974.723,659853.3333333333
974.893,657968.3333333333
975.062,649265.0
975.232,653551.6666666666
975.402,643806.6666666666
975.571,650545.0
975.741,640613.3333333333
975.911,641200.0
976.08,631905.0
976.25,637910.0
976.42,627058.3333333333
976.589,634001.6666666667
976.759,625805.0
976.928,625235.0
977.098,615798.3333333334
977.267,613203.3333333333
977.437,610408.3333333333
977.606,613336.6666666666
977.776,603183.3333333333
977.945,609831.6666666666
978.115,599021.6666666666
978.284,599396.6666666666
978.454,601558.3333333333
978.623,598338.3333333334
978.792,589211.6666666666
978.962,594786.6666666666
979.131,588768.3333333334
979.3,588465.0
979.47,584758.3333333334
979.639,589836.6666666666
979.808,575555.0
979.977,584600.0
980.147,572910.0
980.316,572005.0
980.485,568451.6666666666
980.654,567813.3333333334
980.823,560565.0
980.992,560410.0
981.162,557751.6666666667
981.331,557963.3333333334
981.5,550925.0
981.669,554796.6666666667
981.838,544170.0
982.007,542570.0
982.176,541913.3333333334
982.345,539518.3333333334
982.514,530060.0
982.683,535930.0
982.852,527810.0
983.021,528900.0
983.19,522119.99999999994
983.358,523734.99999999994
983.527,512016.6666666666
983.696,514741.6666666666
983.865,508420.0
984.034,510109.99999999994
984.203,506801.6666666666
984.371,507180.0
984.54,496965.0
984.709,499835.0
984.878,492685.0
985.046,489988.3333333333
985.215,485448.3333333333
985.384,486676.6666666666
985.552,476553.3333333334
985.721,482820.0
985.889,474273.3333333333
986.058,469753.3333333333
986.227,468310.0
986.395,468551.6666666666
986.564,463968.3333333333
986.732,461008.3333333334
986.901,457050.0
987.069,463289.99999999994
987.238,456033.3333333333
987.406,456701.6666666667
987.575,452813.3333333333
987.743,455240.0
987.911,445318.3333333333
988.08,449913.3333333333
988.248,441895.0
988.416,444113.3333333333
988.585,437041.6666666667
988.753,443803.3333333334
988.921,435986.6666666667
989.09,436296.6666666667
989.258,433746.6666666667
989.426,432398.3333333333
989.594,425805.0
989.763,430381.6666666666
989.931,422733.3333333333
990.099,428968.3333333333
990.267,422510.0
990.435,424343.3333333333
990.603,420701.6666666667
990.771,421050.0
990.939,417930.0
991.107,422105.0
991.275,411185.0
991.443,416601.6666666667
991.611,410005.0
991.779,413278.3333333333
991.947,407996.6666666667
992.115,408711.6666666666
992.283,403846.6666666666
992.451,404591.6666666667
992.619,401071.6666666666
992.787,401160.0
992.955,396890.0
993.123,398863.3333333333
993.29,392723.3333333334
993.458,397606.6666666666
993.626,388978.3333333333
993.794,391101.6666666667
993.962,387675.0
994.129,391101.6666666667
994.297,380458.3333333333
994.465,385590.0
994.632,380626.6666666667
994.8,379881.6666666666
994.968,376711.6666666666
995.135,376930.0
995.303,371260.0
995.47,372693.3333333333
995.638,368090.0
995.806,368471.6666666666
995.973,362026.6666666666
996.141,363938.3333333334
996.308,357286.6666666666
996.476,358043.3333333334
996.643,350190.0
996.81,354801.6666666666
996.978,347186.6666666666
997.145,351561.6666666666
997.313,343298.3333333333
997.48,344008.3333333334
997.647,341940.0
997.815,342441.6666666667
997.982,334441.6666666667
998.149,339138.3333333333
998.317,332663.3333333333
998.484,331021.6666666667
998.651,326543.3333333333
998.818,330601.6666666666
998.986,324095.0
999.153,330041.6666666667
999.32,322935.0
999.487,325723.3333333333
999.654,320688.3333333334
999.821,324560.0
999.988,320423.3333333333
1000.155,317990.0
1000.323,315483.3333333333
1000.49,318003.3333333333
1000.657,313545.0
1000.824,317303.3333333333
1000.991,314026.6666666667
1001.158,316238.3333333333
1001.324,309528.3333333333
1001.491,313903.3333333333
1001.658,309425.0
1001.825,315521.6666666667
1001.992,307835.0
1002.159,311750.0
1002.326,303960.0
1002.493,310586.6666666667
1002.659,302956.6666666667
1002.826,308871.6666666667
1002.993,301431.6666666666
1003.16,304971.6666666666
1003.326,299291.6666666667
1003.493,302653.3333333333
1003.66,299393.3333333333
1003.827,300728.3333333333
1003.993,295086.6666666667
1004.16,295986.6666666667
1004.326,290236.6666666667
1004.493,295335.0
1004.66,289748.3333333333
1004.826,290556.6666666666
1004.993,285833.3333333333
1005.159,287478.3333333333
1005.326,283225.0
1005.492,284860.0
1005.659,278900.0
1005.825,280463.3333333333
1005.992,278785.0
1006.158,276098.3333333333
1006.325,271815.0
1006.491,273170.0
1006.657,267070.0
1006.824,269366.6666666667
1006.99,266588.3333333333
1007.156,267633.3333333333
1007.323,261510.0
1007.489,262281.6666666667
1007.655,256679.99999999997
1007.821,257891.66666666666
1007.988,251505.0
1008.154,254426.66666666666
1008.32,250888.3333333333
1008.486,252700.0
1008.652,248410.0
1008.818,247010.0
1008.985,243593.3333333333
1009.151,244918.3333333333
1009.317,241173.3333333333
1009.483,243746.66666666666
1009.649,238258.3333333333
1009.815,239210.0
1009.981,236363.33333333334
1010.147,238405.0
1010.313,234271.6666666667
1010.479,236203.33333333334
1010.645,229803.3333333333
1010.811,235961.66666666666
1010.976,228315.0
1011.142,232080.0
1011.308,227650.0
1011.474,230011.66666666666
1011.64,224901.6666666667
1011.806,228281.66666666666
1011.971,224553.3333333333
1012.137,227575.0
1012.303,225346.66666666666
1012.469,224158.33333333334
1012.634,221905.0
1012.8,222311.66666666666
1012.966,220126.66666666666
1013.131,219578.33333333334
1013.297,214556.66666666666
1013.463,217791.66666666666
1013.628,215410.0
1013.794,215523.33333333334
1013.959,213181.66666666666
1014.125,212668.3333333333
1014.291,208795.0
1014.456,210413.33333333334
1014.622,205136.66666666666
1014.787,206303.3333333333
1014.952,203514.99999999997
1015.118,204016.66666666666
1015.283,200443.33333333334
1015.449,202371.66666666666
1015.614,197050.0
1015.779,198446.6666666667
1015.945,195070.0
1016.11,196929.99999999997
1016.275,192455.0
1016.441,193971.66666666666
1016.606,190448.33333333334
1016.771,192458.33333333334
1016.937,187389.99999999997
1017.102,188496.66666666666
1017.267,184495.0
1017.432,186341.66666666666
1017.597,182605.0
1017.762,186523.33333333334
1017.928,182363.33333333334
1018.093,180638.3333333333
1018.258,180188.33333333334
1018.423,182474.99999999997
1018.588,176188.33333333334
1018.753,179809.99999999997
1018.918,176303.3333333333
1019.083,176804.99999999997
1019.248,172893.3333333333
1019.413,173883.3333333333
1019.578,171143.3333333333
1019.743,172368.33333333334
1019.908,169111.66666666666
1020.073,170208.33333333334
1020.237,166255.0
1020.402,166160.0
1020.567,161695.0
1020.732,165173.3333333333
1020.897,161538.33333333334
1021.062,162405.0
1021.226,159183.33333333334
1021.391,160721.66666666666
1021.556,154673.3333333333
1021.72,157650.0
1021.885,156591.66666666666
1022.05,155380.0
1022.214,136823.33333333334
1022.379,154308.33333333334
1022.544,148458.33333333334
1022.708,149520.0
1022.873,147008.3333333333
1023.037,147953.33333333334
1023.202,145250.0
1023.366,146376.66666666666
1023.531,142273.3333333333
1023.695,141761.6666666667
1023.86,141355.0
1024.024,141065.0
1024.189,139615.0
1024.353,138341.66666666666
1024.518,135730.0
1024.682,137700.0
1024.846,133866.66666666666
1025.011,135218.3333333333
1025.175,133706.66666666666
1025.339,133736.66666666666
1025.504,130255.0
1025.668,131088.3333333333
1025.832,130395.0
1025.996,131006.66666666666
1026.161,128336.66666666666
1026.325,127913.33333333333
1026.489,124873.33333333333
1026.653,125818.33333333333
1026.817,121855.0
1026.981,123424.99999999999
1027.145,120118.33333333334
1027.309,121173.33333333333
1027.474,117100.0
1027.638,118718.33333333333
1027.802,116431.66666666667
1027.966,115963.33333333333
1028.13,114109.99999999999
1028.294,114898.33333333333
1028.458,112305.0
1028.621,111089.99999999999
1028.785,109983.33333333333
1028.949,108595.0
1029.113,107441.66666666666
1029.277,107569.99999999999
1029.441,104791.66666666667
1029.605,105956.66666666667
1029.768,101273.33333333333
1029.932,102293.33333333333
1030.096,100736.66666666666
1030.26,101785.0
1030.423,96495.0
1030.587,98328.33333333334
1030.751,96410.0
1030.915,98048.33333333333
1031.078,95055.0
1031.242,95136.66666666667
1031.405,94279.99999999999
1031.569,92551.66666666666
1031.733,91020.0
1031.896,92521.66666666666
1032.06,88148.33333333333
1032.223,88610.0
1032.387,87944.99999999999
1032.55,87060.0
1032.714,87043.33333333333
1032.877,85118.33333333333
1033.041,82165.0
1033.204,83128.33333333333
1033.367,81128.33333333333
1033.531,82376.66666666666
1033.694,79121.66666666667
1033.858,80031.66666666667
1034.021,79053.33333333333
1034.184,79428.33333333333
1034.347,75331.66666666667
1034.511,77650.0
1034.674,74686.66666666667
1034.837,75761.66666666666
1035.0,73266.66666666667
1035.164,75093.33333333333
1035.327,72656.66666666667
1035.49,72833.33333333333
1035.653,71966.66666666667
1035.816,71506.66666666667
1035.979,69246.66666666667
1036.142,70868.33333333333
1036.305,68475.0
1036.468,69331.66666666667
1036.631,68365.0
1036.794,68276.66666666667
1036.957,66065.0
1037.12,66573.33333333333
1037.283,65081.666666666664
1037.446,67000.0
1037.609,65168.33333333333
1037.772,65570.0
1037.935,63791.666666666664
1038.098,64560.0
1038.261,63365.0
1038.424,62221.666666666664
1038.586,61403.333333333336
1038.749,61883.333333333336
